sentence_id,sentence,intent,departure,destination,intermediate
S009663,qwerty,UNKNOWN,,,
S009754,@#$%,UNKNOWN,,,
S007999,Salut,NOT_TRIP,,,
S006340,Je voudrais aller de Xertigny a Saint-Rambert-en-Bugey en passant par Libercourt,TRIP,Xertigny,Saint-Rambert-en-Bugey,Libercourt
S009471,What is the best route,NOT_FRENCH,,,
S001846,Je voudrais aller de Graffenwald a Sisteron,TRIP,Graffenwald,Sisteron,
S001273,Je pars de Voreppe et je vais a Savigny-le-Temple - Nandy,TRIP,Voreppe,Savigny-le-Temple - Nandy,
S002429,De Bully - Grenay jusqu'a Dijon,TRIP,Bully - Grenay,Dijon,
S003170,je vais a chemilly - appoigny depuis le merlerault,TRIP,Le Merlerault,Chemilly - Appoigny,
S007714,j'ai rencontre marseille hier,NOT_TRIP,,,
S001530,Depuis Mâcon jusqu'a Salon-de-Provence,TRIP,Mâcon,Salon-de-Provence,
S000982,la ménitré direction villers-bretonneux,TRIP,La Ménitré,Villers-Bretonneux,
S008364,Je m'appelle Paris,NOT_TRIP,,,
S006008,saint-gratien puis saint-hilaire - saint-nazaire puis saint-gildas-des-bois,TRIP,Saint-Gratien,Saint-Gildas-des-Bois,Saint-Hilaire - Saint-Nazaire
S003899,Vrigne-Meuse direction La Hume,TRIP,Vrigne-Meuse,La Hume,
S008585,Ich mochte von Paris nach Lyon fahren,NOT_FRENCH,,,
S006083,De Toulin a Le Vieux Brriollay via Boulouris sur Mer,TRIP,Toulon,Le Vieux Briollay,Boulouris sur Mer
S001116,Mont de Terre puis Le Monastier-Pin-Moriès,TRIP,Mont de Terre,Le Monastier-Pin-Moriès,
S003887,voyager de châtel - nomexy vers clelles - mens,TRIP,Châtel - Nomexy,Clelles - Mens,
S002315,Quel tran pour aller de Paris Gare du ord a Ivty-sur-Seine,TRIP,Paris Gare du Nord,Ivry-sur-Seine,
S003180,Comment aller de Castelnaudary a Blanquefort ?,TRIP,Castelnaudary,Blanquefort,
S005435,je voyage de voreppe a corbehem,TRIP,Voreppe,Corbehem,
S008378,Arriver,NOT_TRIP,,,
S000908,Je vais a Strazeele depuis Mqrtres-Tolosanae,TRIP,Martres-Tolosane,Strazeele,
S007614,A bientot,NOT_TRIP,,,
S006374,Aller de Mouy - Bury a La Gorp avec un arret a Saubusse,TRIP,Mouy - Bury,La Gorp,Saubusse
S000632,je vais de bourron-marlotte - grez a la ville-dieu-du-temple,TRIP,Bourron-Marlotte - Grez,La Ville-Dieu-du-Temple,
S008089,C'est trop cher,NOT_TRIP,,,
S006336,Wavrin Montaigu via Chepy-Valines,TRIP,Wavrin,Montaigu,Chepy-Valines
S003837,Direction La Souterraine au depart de Sorgues - Chateauneuf-du-Pape,TRIP,Sorgues - Châteauneuf-du-Pape,La Souterraine,
S004175,direction coueron au depart de les pelerins,TRIP,Les Pélerins,Couëron,
S004455,Je souhaite aller de La Redonne Ensuès a Moirans,TRIP,La Redonne Ensuès,Moirans,
S009844,qwerty,UNKNOWN,,,
S007428,Demain,NOT_TRIP,,,
S009031,I need to travel tomorrow,NOT_FRENCH,,,
S004784,Voyager de Meudon Val Fleury vers Luçon,TRIP,Meudon Val Fleury,Luçon,
S001214,Je dois aller de Nogent-l'Artaud - Charly a Groisy - Thorens-Glières demain,TRIP,Nogent-l'Artaud - Charly,Groisy - Thorens-Glières,
S007793,Arriver,NOT_TRIP,,,
S002148,De Loonguyon a Limoux Flassian,TRIP,Longuyon,Limoux Flassian,
S004673,Metzervisse vers La Crau,TRIP,Metzervisse,La Crau,
S003832,Depart Chamelet arrivee Sainte-Colombe Septveilles,TRIP,Chamelet,Sainte-Colombe Septveilles,
S006890,je voudrais aller de moulins sur allier a roeschwoog en passant par les cabrils,TRIP,Moulins sur Allier,Roeschwoog,Les Cabrils
S000856,je voudrais prendre un train de barsac a matzenheim,TRIP,Barsac,Matzenheim,
S004157,Train de Valençay a Pons,TRIP,Valençay,Pons,
S006171,Je veux passer par Les Boullereaux Champigny pour aller de Longwy a Maizieres-les-Metz,TRIP,Longwy,Maizières-lès-Metz,Les Boullereaux Champigny
S002238,Pourriez-vous me trouver un train de Sartrouville a Bourgoin-Jallieu,TRIP,Sartrouville,Bourgoin-Jallieu,
S006771,bollwiller puis chantenay puis notre-dame de briançon,TRIP,Bollwiller,Notre-Dame de Briançon,Chantenay
S009914,blablabla,UNKNOWN,,,
S002226,Je vais de Villenouvelle a Bar-le-Duc,TRIP,Villenouvelle,Bar-le-Duc,
S002225,Je vais de Vigneux-sur-Seine a Le Vaureiat,TRIP,Vigneux-sur-Seine,Le Vauriat,
S005708,je voyage de pontrieux a teillé,TRIP,Pontrieux,Teillé,
S008067,Demain,NOT_TRIP,,,
S008628,Je want to go Lyon,NOT_FRENCH,,,
S003119,Direction Villetaneuse Université au depart de Ebersheim,TRIP,Ebersheim,Villetaneuse Université,
S009452,Un billete de tren por favor,NOT_FRENCH,,,
S009669,asdfghjkl,UNKNOWN,,,
S005430,Voyager de Bourges vers Lyon Jean Macé,TRIP,Bourges,Lyon Jean Macé,
S007930,aujourd'hui,NOT_TRIP,,,
S007467,Partir,NOT_TRIP,,,
S005169,je voudrais me rendre a millau depuis vivonne,TRIP,Vivonne,Millau,
S002656,je pars de villiers-le-bel - gonesse - arnouville et je vais a langres,TRIP,Villiers-le-Bel - Gonesse - Arnouville,Langres,
S000455,Je pars de Bischheim poyr aller a Nogent-l'Artaud - Charly,TRIP,Bischheim,Nogent-l'Artaud - Charly,
S007622,Les trains sont souvent en retard,NOT_TRIP,,,
S002780,Anse Halte puis Monnaie,TRIP,Anse Halte,Monnaie,
S005985,De Vincey vers Gemeaux avec correspondance a Saint-Jory,TRIP,Vincey,Gemeaux,Saint-Jory
S002514,Demain je pars de Marquixanes pour Château-Arnoux-Saint-Auban,TRIP,Marquixanes,Château-Arnoux-Saint-Auban,
S001098,ce soir je vais de avenay a longueil-sainte-marie,TRIP,Avenay,Longueil-Sainte-Marie,
S005240,Je voudrais prendre un train de Belfort - Montbéliard TGV a Biganos Facture,TRIP,Belfort - Montbéliard TGV,Biganos Facture,
S001768,Demain je pars de Saint-Quentiun pour Geispolsheim,TRIP,Saint-Quentin,Geispolsheim,
S001345,Je souhaite aller de Sermaise a Essonnes Robonqon,TRIP,Sermaise,Essonnes Robinson,
S005486,partir de anthéor cap roux vers notre-dame-d'oé,TRIP,Anthéor Cap Roux,Notre-Dame-d'Oé,
S008946,I want aller a Paris,NOT_FRENCH,,,
S003273,je pars de chateaubourg et je vais a voujeaucourt,TRIP,Châteaubourg,Voujeaucourt,
S001664,"S'il vous plait, un trajet de Saint-Julien - Clenay a Bauvin - Provin",TRIP,Saint-Julien - Clénay,Bauvin - Provin,
S000735,je pars de ozoir-la-ferrière pour aller a thomery,TRIP,Ozoir-la-Ferrière,Thomery,
S003063,billet vermenton cobrieux,TRIP,Vermenton,Cobrieux,
S005401,Un train de Mayet a Clelles - Mens,TRIP,Mayet,Clelles - Mens,
S001850,je pars de thourotte et je vais a épluches,TRIP,Thourotte,Épluches,
S003074,Je me rends a Verneuil-l'Étang depuis Mennetou-sur-Cher,TRIP,Mennetou-sur-Cher,Verneuil-l'Étang,
S006104,de montbard a lezennes via machecoul,TRIP,Montbard,Lezennes,Machecoul
S003244,voyage de besançon viotte a plaisir - grignon,TRIP,Besançon Viotte,Plaisir - Grignon,
S009210,I would like a train ticket,NOT_FRENCH,,,
S003772,Voyager de Vincey vers Saint-Martin du Touch,TRIP,Vincey,Saint-Martin du Touch,
S000029,Saint-Lothain puis Moirans La Galifette,TRIP,Saint-Lothain,Moirans La Galifette,
S007257,Ok,NOT_TRIP,,,
S008814,How do I get to Marseille,NOT_FRENCH,,,
S001185,ce soir je vais de dourdan la foret a ponthierry - pringy,TRIP,Dourdan La Forêt,Ponthierry - Pringy,
S005428,Prendre le train de Andorre – l’Hospitalet a Guéthary,TRIP,Andorre – l’Hospitalet,Guéthary,
S000281,j'aimerais un billet de gretz-armainvilliers a le bosquet,TRIP,Gretz-Armainvilliers,Le Bosquet,
S003540,Je souhaite aller de Le Coteau a L'Estaque,TRIP,Le Coteau,L'Estaque,
S004897,Un billet de La Douzillere a Laneuveville-devant-Nancy,TRIP,La Douzillère,Laneuveville-devant-Nancy,
S000207,depart saint-leonard-de-noblat arrivee fontenay-le-fleury,TRIP,Saint-Léonard-de-Noblat,Fontenay-le-Fleury,
S007837,Hello,NOT_TRIP,,,
S003150,Train de Gretz-Armainvilliers a Saint-Martin d'Étampes,TRIP,Gretz-Armainvilliers,Saint-Martin d'Étampes,
S009764,ab,UNKNOWN,,,
S006195,de bagnols - chadenet a le burg via hirson,TRIP,Bagnols - Chadenet,Le Burg,Hirson
S007646,Tu fais quoi,NOT_TRIP,,,
S006103,Aller de Aubigne-Racan a Les Pelerins avec un arret a Civrieux-d'Azergues,TRIP,Aubigné-Racan,Les Pélerins,Civrieux-d'Azergues
S005908,Train de Coursan a Nanterre La Folie,TRIP,Coursan,Nanterre La Folie,
S004070,Depuis La Mothe-Saint-Heray jusqu'a La Jarrie,TRIP,La Mothe-Saint-Héray,La Jarrie,
S007699,Aide moi,NOT_TRIP,,,
S004580,Je voudrais prendre un train de Ecully - Tassin a Chevaigné,TRIP,Ecully - Tassin,Chevaigné,
S005881,je vais a muhlbach-sur-munster depuis vesoul,TRIP,Vesoul,Muhlbach-sur-Munster,
S006121,De Morez vers Bois-le-Roi avec correspondance a Saujon,TRIP,Morez,Bois-le-Roi,Saujon
S001131,Pourriez-vous me trouver un train de La Plaine Stade de France - Saint-Denis - Aubervilliers a Chorges,TRIP,La Plaine Stade de France - Saint-Denis - Aubervilliers,Chorges,
S007641,Voyage,NOT_TRIP,,,
S001644,Limoges Montjovis puis Villepreux - Les Clayes,TRIP,Limoges Montjovis,Villepreux - Les Clayes,
S006752,Millas puis Aguilcourt - Variscourt puis Vernou-la-Celle-sur-Seine,TRIP,Millas,Vernou-la-Celle-sur-Seine,Aguilcourt - Variscourt
S003512,un train de nurieux-volognat a chartres pour demain,TRIP,Nurieux-Volognat,Chartres,
S002151,Depuis Corcy jusqu'a Remy,TRIP,Corcy,Remy,
S007009,Lez trains sont souvent en retard,NOT_TRIP,,,
S003278,depart de la borne blanche arrivee a le theil-de-bretagne,TRIP,La Borne Blanche,Le Theil-de-Bretagne,
S005676,Comment aller de Pantin a Port-Brillet ?,TRIP,Pantin,Port-Brillet,
S001759,Train de Ille-sur-Têt a Collonges-lès-Premières,TRIP,Ille-sur-Têt,Collonges-lès-Premières,
S005264,Saint-Quentin-Fallavier direction Lisle-sur-Tarn,TRIP,Saint-Quentin-Fallavier,Lisle-sur-Tarn,
S002576,de croix sainte a viviez - decazeville,TRIP,Croix Sainte,Viviez - Decazeville,
S004686,je veux me rendre a buno - gironville en partant de calais - frethun,TRIP,Calais - Fréthun,Buno - Gironville,
S005031,voyage de cercy-la-tour a le toec,TRIP,Cercy-la-Tour,Le Toec,
S000928,"S'il vous plait, un trajet de Chamonix-Mont-Blanc a Mazamet",TRIP,Chamonix-Mont-Blanc,Mazamet,
S001861,Commennt aller de La Couronnne Carro a Cerizay,TRIP,La Couronne Carro,Cerizay,
S001077,fumay audruicq,TRIP,Fumay,Audruicq,
S009615,@#$%,UNKNOWN,,,
S005377,nomain choisy-le-roi,TRIP,Nomain,Choisy-le-Roi,
S004173,prendre le train de l'isle-d'abeau a urcay - la perche,TRIP,L'Isle-d'Abeau,Urçay - La Perche,
S007362,Voyage,NOT_TRIP,,,
S009872,@#$%,UNKNOWN,,,
S005476,aller de mont-louis - la cabanasse a bergues,TRIP,Mont-Louis - La Cabanasse,Bergues,
S004954,J'aimerais aller de Krimmeri Meinau a Laragne-Monteglin,TRIP,Krimmeri Meinau,Laragne-Montéglin,
S000220,Un train de Bruyères a Bailleul,TRIP,Bruyères,Bailleul,
S008422,Aide moi,NOT_TRIP,,,
S000296,Pourriez-vous me trouver un train de Béna-Fanes a Mauzac-et-Grand-Castang,TRIP,Béna-Fanes,Mauzac-et-Grand-Castang,
S008792,I would like a train ticket,NOT_FRENCH,,,
S003858,comment aller de chambly a venerque - vernet,TRIP,Chambly,Venerque - Vernet,
S006628,De Saint-Pierre-en-Faucigny vers Petit Jouy - Les Loges avec correspondance a Viry-Châtillon,TRIP,Saint-Pierre-en-Faucigny,Petit Jouy - Les Loges,Viry-Châtillon
S000387,Demain je pars de Eguzon-Chantome pour Severac-d'Aveyron,TRIP,Éguzon-Chantôme,Sévérac-d'Aveyron,
S008031,Troyes est un prenom original,NOT_TRIP,,,
S005836,Je dois aller de Ronchamp a Murat,TRIP,Ronchamp,Murat,
S008732,How do I get to Marseille,NOT_FRENCH,,,
S001558,Un train de Hellemmes a Golfech,TRIP,Hellemmes,Golfech,
S001454,Je me rends a Raismes depuis Marchezais - Broue,TRIP,Marchezais - Broué,Raismes,
S005201,Pourriez-vous me trouver un train de Chagny a Xertigny,TRIP,Chagny,Xertigny,
S006061,Aller de Saint-Macaire a Mantes-la-Jolie avec un arret a Dieulouard,TRIP,Saint-Macaire,Mantes-la-Jolie,Dieulouard
S001271,j'aimerais un billet de ebersheim a marvejols,TRIP,Ebersheim,Marvejols,
S009695,@#$%,UNKNOWN,,,
S007209,Ok,NOT_TRIP,,,
S005943,Je veux prendre le train de Wimille - Wiimereux a Weyersheim,TRIP,Wimille - Wimereux,Weyersheim,
S006721,je veux passer par conflans-sainte-honorine pour aller de wissembourg a les sables-d'olonne,TRIP,Wissembourg,Les Sables-d'Olonne,Conflans-Sainte-Honorine
S009624,test test test,UNKNOWN,,,
S003107,Je veux aller de Bagnac-sur-Célé a Lentilly,TRIP,Bagnac-sur-Célé,Lentilly,
S005655,Un bilmet de Quieron  Le Mée-sur-Seine,TRIP,Quiberon,Le Mée-sur-Seine,
S005659,je pars de avenay et je vais a pont cardinet,TRIP,Avenay,Pont Cardinet,
S005749,Je vais de Farbus a Mertzwiller,TRIP,Farbus,Mertzwiller,
S004813,Voyage de Prin-Deyrançon a Beslé,TRIP,Prin-Deyrançon,Beslé,
S000998,j'aimerais un billet de mignaloux - nouaille a osses - saint-martin-d'arrossa,TRIP,Mignaloux - Nouaillé,Ossès - Saint-Martin-d'Arrossa,
S008407,merci,NOT_TRIP,,,
S007647,Il fait beau aujourd'hui,NOT_TRIP,,,
S000467,un train de tincques a balsieges,TRIP,Tincques,Balsièges,
S003949,Un train de Villedieu-les-Poeles a Le Blanc-Mesnil pour demain,TRIP,Villedieu-les-Poêles,Le Blanc-Mesnil,
S005111,Depuis Orgon jusqu'a Mehun-sur-Yèvre,TRIP,Orgon,Mehun-sur-Yèvre,
S008103,La SNCF c'est pas mal,NOT_TRIP,,,
S001364,je pars de les arcs - draguignan et je vais a chamonix-mont-blanc,TRIP,Les Arcs - Draguignan,Chamonix-Mont-Blanc,
S002317,Un train de Corrèze a Saint-Nom-la-Bretèche Forêt de Marly T13 pour demain,TRIP,Corrèze,Saint-Nom-la-Bretèche Forêt de Marly T13,
S004133,De Rougemont Chanteloup a Les Abrets - Fitilieu,TRIP,Rougemont Chanteloup,Les Abrets - Fitilieu,
S000779,depart de orleans arrivee a branderion,TRIP,Orléans,Brandérion,
S009513,123456,UNKNOWN,,,
S005885,y a-t-il un train de fréjus a aiserey ?,TRIP,Fréjus,Aiserey,
S000229,J'aimerais aller de Saint-Jean-de-Luz - Ciboure a Septèmes-les-Vallons,TRIP,Saint-Jean-de-Luz - Ciboure,Septèmes-les-Vallons,
S005474,Combs-la-Ville - Quincy - Montfort-le-Gesnois,TRIP,Combs-la-Ville - Quincy,Montfort-le-Gesnois,
S008559,Book a ticket for me,NOT_FRENCH,,,
S004472,"S'il vous plait, un trajet de Meru a Saint-Ay",TRIP,Méru,Saint-Ay,
S009538,!!!,UNKNOWN,,,
S001780,De Soultz-sous-Forêts jusqu'a Kurtzenhouse,TRIP,Soultz-sous-Forêts,Kurtzenhouse,
S005387,Me rendre de Saint-Médard-sur-Ille a Enghien-les-Bains,TRIP,Saint-Médard-sur-Ille,Enghien-les-Bains,
S003459,Cercy-la-Tour - Bauvin - Provin,TRIP,Cercy-la-Tour,Bauvin - Provin,
S009442,What is the best route,NOT_FRENCH,,,
S005967,"je pars de saint-astier, je passe par galuzot et j'arrive a crisse",TRIP,Saint-Astier,Crissé,Galuzot
S000083,Je pars de Base Aérienne pour aller a Pornic,TRIP,Base Aérienne,Pornic,
S007525,Qu'est-ce que tu peux faire,NOT_TRIP,,,
S002736,Je veux me rendre a Mer en partant de Caen,TRIP,Caen,Mer,
S005982,De Teillé a Rosheim en passant par Meuse TGV,TRIP,Teillé,Rosheim,Meuse TGV
S004430,je vais de verneuil-l'étang a bordeaux saint-jean,TRIP,Verneuil-l'Étang,Bordeaux Saint-Jean,
S005503,Je voudrais prendre un train de Tonnay-Charente a Hoffen,TRIP,Tonnay-Charente,Hoffen,
S006945,de saint-jean-de-luz - ciboure vers auboue avec correspondance a rouesse-vasse,TRIP,Saint-Jean-de-Luz - Ciboure,Auboué,Rouessé-Vassé
S007382,Coucou,NOT_TRIP,,,
S007916,A bientot,NOT_TRIP,,,
S002819,Aller de Verneuil-l'Étang a Montbard,TRIP,Verneuil-l'Étang,Montbard,
S008154,Help,NOT_TRIP,,,
S004307,Est-ce qu'il y a un train de Les Grésillons a École-Valentin,TRIP,Les Grésillons,École-Valentin,
S004637,Je voudrais aller de Neufchateau a Baziege,TRIP,Neufchâteau,Baziège,
S001030,depart bully - grenay arrivee pontanevaux,TRIP,Bully - Grenay,Pontanevaux,
S001700,Je dois aller de Saint-Jacques-de-la-Lande a Saint-Leger-sur-Dheune demain,TRIP,Saint-Jacques-de-la-Lande,Saint-Léger-sur-Dheune,
S004779,Val d'Argenteuil puis Turckheim,TRIP,Val d'Argenteuil,Turckheim,
S004120,J'aimerais aller de Rivarennes a Lentilly Charpenay,TRIP,Rivarennes,Lentilly Charpenay,
S007527,Hey,NOT_TRIP,,,
S003442,Voyager de Farschviller vers Stade de France Saint-Denis,TRIP,Farschviller,Stade de France Saint-Denis,
S001114,Me rendre de Saint-Victor - Thizy a Montigny - Beauchamp,TRIP,Saint-Victor - Thizy,Montigny - Beauchamp,
S009641,!!!,UNKNOWN,,,
S004189,partir de pont de la deûle pour gallieni cancéropôle,TRIP,Pont de la Deûle,Gallieni Cancéropôle,
S007317,Ok,NOT_TRIP,,,
S000223,Je vais de Foix a Messein,TRIP,Foix,Messein,
S007704,Un train,NOT_TRIP,,,
S003555,Partir de Mantes Station pour Saint-Raphael Valescure,TRIP,Mantes Station,Saint-Raphaël Valescure,
S007233,Tu fais quoi,NOT_TRIP,,,
S003233,Je voyage de Champagne-sur-Seine a Couzon-au-Mont-d'Or,TRIP,Champagne-sur-Seine,Couzon-au-Mont-d'Or,
S008264,Nice de td rencontrer,NOT_TRIP,,,
S009472,I need to travel tomorrow,NOT_FRENCH,,,
S009167,Un biglietto per Marsiglia,NOT_FRENCH,,,
S005465,Un billet de Le Soler a Arches,TRIP,Le Soler,Arches,
S009859,???,UNKNOWN,,,
S003576,Je pars de Montastruc-la-Conseillère pour aller a Bueil,TRIP,Montastruc-la-Conseillère,Bueil,
S004434,Dee Barr jusqu'a Longpont,TRIP,Barr,Longpont,
S005839,Pontrieux Halte direction Sainte-Pazanne,TRIP,Pontrieux Halte,Sainte-Pazanne,
S005591,Voyager de Montereau vers Montlueel,TRIP,Montereau,Montluel,
S008358,au revoir,NOT_TRIP,,,
S006958,Je voudrais aller de Esches a Baziege en passant par Etaples - Le Touquet,TRIP,Esches,Baziège,Étaples - Le Touquet
S006125,de chaponval a mâcon via bassens,TRIP,Chaponval,Mâcon,Bassens
S009588,???,UNKNOWN,,,
S006954,je veux passer par villefranche-de-rouergue pour aller de oermingen a aubrives,TRIP,Oermingen,Aubrives,Villefranche-de-Rouergue
S006848,De Recquignies a Mauzac-et-Grand-Castang via Rosult,TRIP,Recquignies,Mauzac-et-Grand-Castang,Rosult
S001156,Je voudrais me rendre a Baccarat depuis Les Pélerins,TRIP,Les Pélerins,Baccarat,
S009547,,UNKNOWN,,,
S005159,je voudrais me rendre a joinville depuis kalhausen,TRIP,Kalhausen,Joinville,
S004967,Y a-t-il un train de Saint-Médard-d'Eyrans a Alençon ?,TRIP,Saint-Médard-d'Eyrans,Alençon,
S004800,Je voudrais me rendre a Saint-Jean-de-Luz - Ciboure depuis Homécourt,TRIP,Homécourt,Saint-Jean-de-Luz - Ciboure,
S000228,Me rendre de Niversac a Remise à Jorelle,TRIP,Niversac,Remise à Jorelle,
S007123,Arriver,NOT_TRIP,,,
S009835,qwerty,UNKNOWN,,,
S002613,Je voudrais me rendre a Arcachon depuis Gonfaron,TRIP,Gonfaron,Arcachon,
S000535,voyage de boussy-saint-antoine a monteux,TRIP,Boussy-Saint-Antoine,Monteux,
S006506,De Coignieres vers Lacelle avec correspondance a Teille,TRIP,Coignières,Lacelle,Teillé
S007692,La SNCF c'est pas mal,NOT_TRIP,,,
S001053,Pont Petit vers Bourron-Marlotte - Grez,TRIP,Pont Petit,Bourron-Marlotte - Grez,
S005623,demain je pars de dole pour chabris,TRIP,Dole,Chabris,
S002624,un billet de saint-pol-sur-ternoise a châteaulin,TRIP,Saint-Pol-sur-Ternoise,Châteaulin,
S003497,Les Pelerins Boulouris sur Mer,TRIP,Les Pélerins,Boulouris sur Mer,
S000788,Comment aller de Aulnat Aéroport a Sierck-les-Bains,TRIP,Aulnat Aéroport,Sierck-les-Bains,
S007544,Bonsoir,NOT_TRIP,,,
S005413,Je veux aller de Saint-Piat a Écouen - Ézanville,TRIP,Saint-Piat,Écouen - Ézanville,
S004368,Je souhaitei aller de Laneuveville-devant-Nancy a Chauumont,TRIP,Laneuveville-devant-Nancy,Chaumont,
S001796,train de cassel a monteux,TRIP,Cassel,Monteux,
S006577,Coarraze - Nay Porte de Clichy via Laval-de-Cère,TRIP,Coarraze - Nay,Porte de Clichy,Laval-de-Cère
S007676,Il fait beau aujourd'hui,NOT_TRIP,,,
S000584,je pars de cherbourg-en-cotentin pour aller a marigny,TRIP,Cherbourg-en-Cotentin,Marigny,
S004100,Je pars de Murat et je vais a Chamalières-sur-Loirae,TRIP,Murat,Chamalières-sur-Loire,
S009801,ab,UNKNOWN,,,
S002457,Billet Vernou-la-Celle-sur-Seine La Mothe-Achard,TRIP,Vernou-la-Celle-sur-Seine,La Mothe-Achard,
S003141,Je veux prendre le train de Héricourt a Montfort-l'Amaury - Méré,TRIP,Héricourt,Montfort-l'Amaury - Méré,
S004144,Un billet de Beslé a Les Aubrais,TRIP,Beslé,Les Aubrais,
S007218,Help,NOT_TRIP,,,
S001615,Je voudrais prendre un trin de Luxé a Reuilly,TRIP,Luxé,Reuilly,
S003001,Escalquens direction Lisle-sur-Tarn,TRIP,Escalquens,Lisle-sur-Tarn,
S008869,Ich mochte von Paris nach Lyon fahren,NOT_FRENCH,,,
S006306,De Hatrize vers Le Pouliguen avec correspondance a Montreuil-sur-Therain,TRIP,Hatrize,Le Pouliguen,Montreuil-sur-Thérain
S000274,un billet de morre a besle,TRIP,Morre,Beslé,
S002519,Partir de Hesdigneul-les-Boulogne pour Vauboyen,TRIP,Hesdigneul-lès-Boulogne,Vauboyen,
S002062,Je pars de Vimy pour aller a Chelles - Gournay,TRIP,Vimy,Chelles - Gournay,
S003029,labruguière vers saint-amarin,TRIP,Labruguière,Saint-Amarin,
S008848,Book a ticket for me,NOT_FRENCH,,,
S009678,test test test,UNKNOWN,,,
S009701,ab,UNKNOWN,,,
S001680,je voyage de ille-sur-têt a avenue henri martin,TRIP,Ille-sur-Têt,Avenue Henri Martin,
S002278,Je vais a Messein depuis Le Val d'Or,TRIP,Le Val d'Or,Messein,
S002694,Comment aller de Lalbenque - Fontanes a Bretoncelles ?,TRIP,Lalbenque - Fontanes,Bretoncelles,
S008998,Un biglietto per Marsiglia,NOT_FRENCH,,,
S006894,je voudrais aller de courbevoie a epanvilliers en passant par ars-sur-moselle,TRIP,Courbevoie,Épanvilliers,Ars-sur-Moselle
S000599,est-ce qu'il y a un train de aumale a retiers,TRIP,Aumale,Retiers,
S007728,Vooyage,NOT_TRIP,,,
S000548,billet le luc - le cannet boisseaux,TRIP,Le Luc - Le Cannet,Boisseaux,
S009704,qwerty,UNKNOWN,,,
S009128,Vorrei andare da Parigi a Lione,NOT_FRENCH,,,
S006742,"Je pars de Aubrives, je passe par Pringy et j'arrive a Nice",TRIP,Aubrives,Nice,Pringy
S009310,How do I get to Marseille,NOT_FRENCH,,,
S002083,Partir de Aix-en-Provence TGV vers La Barasse,TRIP,Aix-en-Provence TGV,La Barasse,
S004429,Partir de Roanne pour Dunkerque,TRIP,Roanne,Dunkerque,
S005816,Je voudrais prendre un train de Corps-Nuds a Munster Badischhof,TRIP,Corps-Nuds,Munster Badischhof,
S000912,Je veux me rendre a Évreux Normandie en partant de Méroux,TRIP,Méroux,Évreux Normandie,
S001126,Ne voudrais prendre un train de Gklly-sur-Loire a Obermodern-Zutzendorf,TRIP,Gilly-sur-Loire,Obermodern-Zutzendorf,
S007967,J'ai rencontre Marseille hier,NOT_TRIP,,,
S004007,Je veux prendre le train de Thieux - Nantouillet a Mulhouse Musees,TRIP,Thieux - Nantouillet,Mulhouse Musées,
S004089,de villeneuve-la-comtesse a muizon,TRIP,Villeneuve-la-Comtesse,Muizon,
S001984,je veux aller de chedde a dettwiller,TRIP,Chedde,Dettwiller,
S001255,Voyager de Clelles - Mens vers Belloy - Saint-Martin,TRIP,Clelles - Mens,Belloy - Saint-Martin,
S004140,je pars de goxwiller et je vais a boucau,TRIP,Goxwiller,Boucau,
S002796,Je vais a Saint-Pierre-le-Moûtier depuis Chambéry - Challes-les-Eaux,TRIP,Chambéry - Challes-les-Eaux,Saint-Pierre-le-Moûtier,
S004431,Nîmes puis La Meyze,TRIP,Nîmes,La Meyze,
S000462,Je veux me rendre a Pont de Dore en partant de Plaisir - Les Clayes,TRIP,Plaisir - Les Clayes,Pont de Dore,
S006638,"Je parz de Rourracih, je passe par Roubaix et j'arrrive a La Feerté-seous-Jouarre",TRIP,Rouffach,La Ferté-sous-Jouarre,Roubaix
S009960,test test test,UNKNOWN,,,
S000201,train de vittel a bas évette,TRIP,Vittel,Bas Évette,
S009708,???,UNKNOWN,,,
S003239,Je souhaite aller de Machilly a Wambaix,TRIP,Machilly,Wambaix,
S007675,Hello,NOT_TRIP,,,
S004810,Je dois aller de Plénée-Jugon a Villefranche-sur-Mer demain,TRIP,Plénée-Jugon,Villefranche-sur-Mer,
S008062,Bonjour,NOT_TRIP,,,
S005984,train de la défense a l'abbaye passant par châteauroux,TRIP,La Défense,L'Abbaye,Châteauroux
S007662,J'aime les trains,NOT_TRIP,,,
S007982,Au revoir,NOT_TRIP,,,
S009970,???,UNKNOWN,,,
S009334,Je want to go Lyon,NOT_FRENCH,,,
S006875,de montlucon rimard a thomery via ermont - eaubonne,TRIP,Montluçon Rimard,Thomery,Ermont - Eaubonne
S003386,Y a-t-il un train d Faubourg d'Orléans a Marquette ?,TRIP,Faubourg d'Orléans,Marquette,
S008329,genial,NOT_TRIP,,,
S005697,Un billet de Dirinon a Pomas,TRIP,Dirinon,Pomas,
S002357,Je veux aller de Annecy a Sarre-Union,TRIP,Annecy,Sarre-Union,
S000961,direction haluchere batignolles au depart de lisieux,TRIP,Lisieux,Haluchère Batignolles,
S005504,Y a-t-il un tran de Vauboyen a Givors Canal ?,TRIP,Vauboyen,Givors Canal,
S001252,depart de saint-martin du touch arrivee a appilly,TRIP,Saint-Martin du Touch,Appilly,
S006238,De Taconnaz a Salon-de-Provence en passant par Vendôme - Villiers-sur-Loir TGV,TRIP,Taconnaz,Salon-de-Provence,Vendôme - Villiers-sur-Loir TGV
